Company name,Country,City,Province,Site address,Company website,BAP Cert,ASC Cert,FOS Cert,FIP Cert,MarinTrust Cert
Tan Tien Fish Meal Processing Factory,Vietnam,Vũng Tàu,Bà Rịa - Vũng Tàu,"Ấp Láng Cát, Xã Tân Hải, Huyện Tân Thành, F546+576, Phước Cơ, Vũng Tàu, Bà Rịa - Vũng Tàu, Vietnam",,,,,,
"Thien Phat Manufacturing and Trading Co., Ltd",Vietnam,,Hồ Chí Minh,"216, 56 Đ. Lê Văn Quới, Bình Trị Đông A, Bình Tân, Hồ Chí Minh 700000, Vietnam",https://phaata.com/en/zip-code/ho-chi-minh-zip-code-1309.html,,,,,
Yong Liang Fishmeal Sdn Bhd,Malaysia,Sekinchan,Selangor,"Taman Sekinchan Jaya, 45400 Sekinchan, Selangor, Malaysia",https://www.intellect-worldwide.com/wp-content/uploads/sites/123/2021/09/15-July-2021-Batch-27-2021.pdf,,,,,
Hup Lean Alk Feedmeal Sdn. Bhd.,Malaysia,Hutan Melintang,Perak,"Lot 872, Jalan Tepi Sungai, 36400 Hutan Melintang, Perak, Malaysia",https://www.emis.com/php/company-profile/MY/Hup_Lean_Aik_Feedmeal_Sdn_Bhd_en_4216285.html,,,,,
Amazing Desire Sdn Bhd.,Malaysia,,,,https://www.emis.com/php/company-profile/MY/Amazing_Desire_Sdn_Bhd_en_16436861.html,,,,,
Sin Hong Heng Fishmeal Sdn. Bhd.,Malaysia,Johor Bahru,Johor Darul Ta'zim,"Kawasan Perindustrian, 6 & 8, Jalan Sri Purnama 2, Kangkar Tebrau, 81100 Johor Bahru, Johor Darul Ta'zim, Malaysia",https://trungtamwto.vn/file/20474/danh-sach-doanh-nghiep-xuat-nhap-khau-hang-thuc-pham-do-uong-malaysia.pdf,,,,,
Guan Hoe Huat Fishmeal Co. Sdn. Bhd.,Malaysia,Kuala Penyu,Sabah,"Km 6, Jalan Menumbok, Kampung Paringan, Sabah, 89740 Kuala Penyu, Sabah, Malaysia",https://my506315-guan-hoe-huat-fishmeal-co-sdn-bhd.contact.page/,,,,,
Yew Seng Fishmeal Sdn. Bhd.,Malaysia,Batu Caves,Selangor,"2, Jln BCU 3, Kawasan Perindustrian Batu Caves Utara, 68100 Batu Caves, Selangor, Malaysia",https://ipjournal.myipo.gov.my/ipjournal/index.cfm?pg=pnmb/outbox/download4&bid=1181&div=tm&f=TM%209_2024_PNMB_68032024.pdf,,,,,
Lucky Ocean Enterprise Sdn. Bhd.,Malaysia,Kunak,,"Nt 113014430 & 11400886, Jalan Getah Pangi, Sabah, 91209 Kunak, Malaysia",https://malaysia.contact.page/categories/my110227-fishing-equipment/listings?page=4,,,,,
"Densamut Fishmeal Factory Part., Ltd.",Thailand,ตำบลบางพลีใหญ่,Chang Wat Samut Prakan,"225 หมู่12 ถนนเทพารักษ์ กม.13 ตำบลบางพลีใหญ่ Amphoe Bang Phli, Chang Wat Samut Prakan 10540, Thailand",,,,,,
"K-Pro (Thailand) Co., Ltd.",Thailand,,Krung Thep Maha Nakhon,"Soi Chaem Chan, Khwaeng Khlong Tan Nuea, Watthana, Krung Thep Maha Nakhon 10110, Thailand",https://www.thaichamber.org/public/upload/images/page/files/Approved%20Contractor%20List%20%28As%206%20May%202024%29%281%29.pdf,,,,,
"Khantichai Fishmeal Co.,Ltd.",Thailand,,Krung Thep Maha Nakhon,"1716 Soi Lat Phrao 58, Khwaeng Wang Thonglang, Khet Wang Thonglang, Krung Thep Maha Nakhon 10310, Thailand",,,,,,
"Khuraburi Fishmeal Industry Co., Ltd.",Thailand,,,,https://unesdoc.unesco.org/ark:/48223/pf0000155745,,,,,
"N.K. Fishmeal Co., Ltd.",Thailand,,Krung Thep Maha Nakhon,"3627, 7 Thanon Charoen Rat, Khwaeng Bang Khlo, Khet Bang Kho Laem, Krung Thep Maha Nakhon 10120, Thailand",,,,,,
"Nang Yon Fishmeal Industry Co., Ltd.",Thailand,Tambon Mapyangphon,Chang Wat Rayong,"หมู่ที่ 4 นิคมอุตสาหกรรมอมตะ ซิตี้ 7/120 ถนนสามสามหนึ่ง Tambon Mapyangphon, Amphoe Pluak Daeng, Chang Wat Rayong 21140, Thailand",,,,,,
"Our Leader Office Co., Ltd.",Thailand,Muang Pattaya,Chang Wat Chon Buri,"39 134 Boonsampan, Muang Pattaya, Amphoe Bang Lamung, Chang Wat Chon Buri 20150, Thailand",,,,,,
"P.S.P. Fishmeal Co., Ltd.",Thailand,,Krung Thep Maha Nakhon,"1716 Soi Lat Phrao 58, Khwaeng Wang Thonglang, Khet Wang Thonglang, Krung Thep Maha Nakhon 10310, Thailand",,,,,,
Binsedoon For Fish and Marine Co.,Yemen,,,,https://www.sea-ex.com/countryinfo/yemen.htm,,,,,
Al-Muhajer For Trading and Seafood Industry,Yemen,كابوتا,محافظة عدن,كابوتا، Yemen,,,,,,
Albahsani Bin Sadoon,Yemen,Seiyun,Hadhramaut Governorate,"WQMR+73M, Seiyun, Yemen",,,,,,
The Arab Company for Canning and Packaging,Yemen,صنعاء‎,أمانة العاصمة,"47, الخط الدائري، صنعاء‎، Yemen",,,,,,
"Oceans Fish Factory, Ltd.",Yemen,Ash Shihr,Hadhramaut Governorate,"QJ64+PWF, Ash Shihr, Yemen",,,,,,
Botin Globe Company,Yemen,,,,https://www.worldbank.org/content/dam/meetings/external/annualmeeting/Participant-List.pdf,,,,,
King Future Factory,Yemen,Al Jazirah,Al Hudaydah Governorate,":Yemen Company for Sugar Refinery. Hodeida-Republic of Yeme، Al Jazirah, Yemen",https://haubooks.org/wp-content/uploads/2021/12/Fassin-Fourcade-PANDEMIC-EXPOSURES-2021.pdf,,,,,
Bin Saldoun Grinding Factory,Yemen,,,,https://apeda.gov.in/apedawebsite/Announcements/Trade-Info-on-APEDA-Scheduled-Product.pdf,,,,,
Gulf Protein Factory,Yemen,كابوتا,محافظة عدن,كابوتا، Yemen,https://moit-ye.com/wp-content/uploads/2022/08/32.pdf,,,,,
Arabian Peninsula Company for Marine Products,Yemen,Saqr,Al Mahrah Governorate,"FRMV+QJ, Saqr, Yemen",,,,,,
Al-Nawras Company,Yemen,Saqr,Al Mahrah Governorate,"FRMV+QJ, Saqr, Yemen",,,,,,
Tuna Factory for Fish Canning and Packaging,Yemen,الشحر،,محافظة حضرموت,الشحر،، Yemen,https://www.tiktok.com/discover/%D9%85%D9%86%D8%AA%D8%AC%D8%B9-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D9%86-%D8%A7%D9%84%D9%85%D9%83%D9%84%D8%A7,,,,,
Saba’a Factory for Fish Products,Yemen,Sana'a,Sana'a Governorate,"Sana'a, Yemen",http://www.yemen.jp/whatsnew2010.php,,,,,
Al-Ghoweizi Fish Canning Factory,Yemen,Burum,Hadhramaut Governorate,"9XVW+X6C, Burum, Yemen",,,,,,
Chilan Pishbin Fish Meal Production Factory,Iran,,,,https://citec.repec.org/s/2019/eeerenene.html,,,,,
Fish Lantern / Lanternfish of Qeshm / Fanous Mahiyan Qeshm / فانوس ماهیان,Iran,Qeshm,Hormozgan Province,"Hormozgan Province, Qeshm, sayadan site, X73J+6J5, Iran",,,,,,
Golden Clean Industry Qeshm Fish Meal Factory / Zarin Sanat Pak Qeshm Fish Powder Factory / کارخانه پودر ماهی زرین صنعت پاک قشم,Iran,,,,http://engineerassistant.ir/Balootdb99/Exhibition-95-11.xlsx,,,,,
Khazar Kilka Processing Company / شرکت کیلکا فرآور خزر,Iran,Rasht,,"Rasht, Rasht 6 telecommunication center, 1st floor, unit 1, Imam Khomeini Blvd، پلاک in front of, Water and electricity, Iran",,,,,,
"Honoroad Vietnam Aquatic Feed Ingredient Processing Co., Ltd.",Vietnam,,Cần Thơ,"Lô 2.19A5, KCN Trà Nóc 2, Phước Thới, Ô Môn, Cần Thơ, Vietnam",https://thuvienphapluat.vn/ma-so-thue/cong-ty-trach-nhiem-huu-han-che-bien-phu-pham-thuy-san-honoroad-viet-nam-mst-1800654959.html,,,,,
پودر زرین / Golden Powder / Zarrin Powder,Iran,,,,https://pegahmilk.com/en/,,,,,
Sayyad Qeshm Fish Meal,Iran,Qeshm,Hormozgan Province,"X6FP+FGJ, Qeshm, Hormozgan Province, Iran",,,,,,
Roshd Dorna,Iran,,,,https://home.treasury.gov/news/press-releases/jy2388,,,,,
Baran Rize Silk Road Company / Sherkat Baran Rize Rah Abrisham,Iran,,,,https://www.icheckmovies.com/lists/available+online+with+english+subtitles+Iran/melvelet/,,,,,
"International Fish Meal Company Mato Fish, Shahre Aftab, and Mahakood Fish Fertilizer / Mato Fish International Fish Meal Company, Shahre Aftab, and Mahakood Fish Fertilizer / Aftab Shahr Mahkod Fish Fertilizer International Co., Ltd / Mato Qeshm Fish Meal",Iran,Jalabi,Hormozgan Province,"8MX3+52X, Jalabi, Hormozgan Province, Iran",,,,,,
Golden Seed Chabahar Fish Meal Company,Iran,Chah Bahar,Sistan and Baluchestan Province,"Sistan and Baluchestan Province, Chah Bahar, خیابان کوهستان، 8JCM+78P, Iran",,,,,,
"Saba Majd Qeshm Fish Meal Cooperative Company / Qeshm Cooperative Fish Meal Company, Saba Majd",Iran,Qeshm,Hormozgan Province,"Hormozgan Province, Qeshm, خیابان دانشمند،, X74C+FM9, Iran",,,,,,
Aras Marine Products Co,Iran,,,,https://crsreports.congress.gov/product/pdf/RS/RS20871/282,,,,,
Kilka Powder Sahar Company / Sherkat Kilka Poodar Sahar,Iran,Garmdareh,Alborz Province,"Q345+PP8 Garmdareh, Alborz Province, Iran",,,,,,
Gulshan Asur Company,Iran,,,,https://www.symb-ol.org/app/download/23613874/SY+Songbook+-complete.pdf,,,,,
Motavakesham Company,Iran,Tehran,,"Tehran, Unit 1،.172, Hoveyzeh Street, Sabounch Street, Beheshti martyr, Iran",,,,,,
Qeshm Fish Processing /Faravari Mahi Qeshm / Sherkat Faravari Mahi Qeshm,Iran,Ramchah,Hormozgan Province,"Hormozgan Province, Ramchah, Unnamed Road, W49W+V44, Iran",,,,,,
Ghaem Seaside Powder / Qam Sahal Powder,Iran,,,,,,,,,
Tiyab Fish Meal Factory,Iran,Jalabi,Hormozgan Province,"8MX3+52X, Jalabi, Hormozgan Province, Iran",,,,,,
Yazdan Darya Bostaneh Fish Meal Factory / Karkhaneh Poodar Mahi Yazdan Darya Bostaneh,Iran,Kish,Hormozgan Province,"Hormozgan Province, Kish, goldis, Iran Blv, HX5R+FCW, Iran",,,,,,
"Pattani Industry Fishery Co., Ltd.",Thailand,Chanong,Songkhla,"2MJ6+3QG, Chanong, Chana District, Songkhla 90130, Thailand",,,,,,
"Pornjeerasak Co., Ltd.",Thailand,,Krung Thep Maha Nakhon,"3597, 267 soi Chalaem Nimit, Khwaeng Bang Phong Phang, Khet Yannawa, Krung Thep Maha Nakhon 10120, Thailand",,,,,,
"Rung Ruang Fish Works Co.,Ltd.",Thailand,Tambon Bang Duan,Chang Wat Samut Prakan,"138/71 ม.8 ซ.ธรรมเจริญ ถ. ทางรถไฟสายเก่าปากน้ำ Tambon Bang Duan, Amphoe Mueang Samut Prakan, Chang Wat Samut Prakan 10270, Thailand",,,,,,
"Sahacharoenkit Industry (1978) Part., Ltd.",Thailand,Tambon Bang Phli Yai,Chang Wat Samut Prakan,"9/15 หมู่20 ล็อค31ก Thanon Tamru - Bang Phli, Tambon Bang Phli Yai, Amphoe Bang Phli, Chang Wat Samut Prakan 10540, Thailand",,,,,,
"Sakol Fishmeal Co., Ltd.",Thailand,,Krung Thep Maha Nakhon,"819 ซอย ลาซาล 24 Khwaeng Bang Na, Khet Bang Na, Krung Thep Maha Nakhon 10260, Thailand",,,,,,
"Samutprakarn Fish Meal Co., Ltd.",Thailand,ตำบล แพรกษาใหม่,สมุทรปราการ,"109/ 1 moo 21 Soi chongsiri, Bangpleeyai, Bangplee, Tamru Road, ตำบล แพรกษาใหม่ อำเภอเมืองสมุทรปราการ สมุทรปราการ 10540, Thailand",,,,,,
"Siam Eastern Industry Co., Ltd.",Thailand,Tambon Rai Khing,Chang Wat Nakhon Pathom,"42/220 Moo 5 Soi Moobansrithien Petchkasem Rd., Km.29 Tambon Rai Khing, Sampran Chang Wat Nakhon Pathom 73210, Thailand",,,,,,
"Thai Pattana Feed Co., Ltd.",Thailand,Tambon Bang Kachao,Chang Wat Samut Sakhon,"39 บางกระเจ้า 224 หมู่2 Tambon Bang Kachao, Amphoe Mueang Samut Sakhon, Chang Wat Samut Sakhon 74000, Thailand",https://www.dhipaya.co.th/uploads/ir_report/35/desktop/thai/22fc2c32d03babf6dc40dffcab35b109.pdf,,,,,
"Thungca Fish Meal Part., Ltd.",Thailand,ตำบลบางพลีใหญ่,Chang Wat Samut Prakan,"225 หมู่12 ถนนเทพารักษ์ กม.13 ตำบลบางพลีใหญ่ Amphoe Bang Phli, Chang Wat Samut Prakan 10540, Thailand",,,,,,
"United Marine Products Co., Ltd.",Thailand,,Krung Thep Maha Nakhon,"88 47-48 Nang Linchi Rd, Khwaeng Chong Nonsi, Khet Yan Nawa, Krung Thep Maha Nakhon 10120, Thailand",https://bbs.naccscenter.com/naccs/dfw/web/data/code/fains/fai_kyotu-bu_seizosha-a_ta_th.xls,,,,,
"Woraphan Ice and Fishmeal Part., Ltd",Thailand,,Krung Thep Maha Nakhon,"367 On Nut Rd, Khwaeng Prawet, Khet Prawet, Krung Thep Maha Nakhon 10250, Thailand",,,,,,
"Weng Cheaglee Fish Powder Industry Part., Ltd.",Thailand,,ระยอง,"25, Areenas Rd.,, Pak Nam, Muang Rayong, Rayong, 21000, ตำบล ปากน้ำ อำเภอเมืองระยอง ระยอง 21000, Thailand",,,,,,
Majestic Seafood Corporation,Papua New Guinea,Lae,Morobe Province,"822F+RF5, Lae Morobe Province, Papua New Guinea",https://www.top-rated.online/cities/Lae/place/p/9796062/Majestic+Seafood+Corporation+Limited,,,,,
"Hong DucVuong Viet Nam Co., Ltd",Vietnam,,Hồ Chí Minh,"51 Đường số 5, Phường 5, Quận 8, Hồ Chí Minh, Vietnam",https://phaata.com/en/zip-code/ho-chi-minh-zip-code-1309.html,,,,,
Ngoc Dung Trading and Production Co. Ltd.,Vietnam,,Bắc Ninh,"6X4W+8PR, Thôn Yên Lãng, Yên Phong, Bắc Ninh, Vietnam",,,,,,
Shri Rozy Fish Meal and oil,India,Javar Village,Gujarat,"MH5C+M5, Javar Village, Gujarat 360579, India",,,,,,
Tirupati Fish Meal,India,Tirupati,Andhra Pradesh,"D no,22, 4-61/1A, Karakambadi Rd, opp. ganagaram function hall, Mangalam, Tirupati, Andhra Pradesh 517507, India",https://www.justdial.com/Tirupati/Water-Purifier-Dealers-Aquafresh/nct-10553612,,,,,
Janatha Ocean Products,India,Koodankulam,Tamil Nadu,"Weigh Bridge Campus, 7/191 Irukkanthurai Post, Kudankulam Village Radhapuram Taluk, Koodankulam, Tamil Nadu 627106, India",https://www.exportersindia.com/janatha-ocean-products/,,,,,
Mukka Sea Food Industries Pvt Ltd,India,Mangaluru,Karnataka,"Mukka Corporate House,1st Cross, Nandigudda Rd, Attavar, Mangaluru, Karnataka 575001, India",https://www.mukkaproteins.com/about-mukka-proteins.php,,,,,
